celltype,time,l2_distance,mahalanobis_to_bootstrap_mean,scaled_euclid_to_bootstrap_mean,mahalanobis_bootstrap_percentile,scaled_euclid_bootstrap_percentile,mean_gex_corr,rss,varexpl,mean_rel_l2_distance,seed,coreset_fraction,n_samples,n_dimensions,n_archetypes
cDC,4.486148118972778,0.2100689858198166,1.5374565178671322,1.6071895599365233,5.6,18.0,0.9996413,124465.546875,0.6199269890785217,0.01971665602623226,3160032368,1.0,13516,10,5
cDC,6.767637252807617,0.35415545105934143,1.305657280436534,1.4303903579711914,1.6,13.6,0.99866295,124419.90625,0.6200663447380066,0.03324032416900605,3269070126,1.0,13516,10,5
cDC,4.687788248062134,0.2821754813194275,1.67556004522279,1.8072185039520263,9.6,28.8,0.999526,124688.0,0.6192477345466614,0.026484428524471988,3081541439,1.0,13516,10,5
cDC,3.4278173446655273,0.4995045065879822,1.8065217828194924,1.6053252696990967,14.8,21.2,0.99752074,124480.5546875,0.6198811531066895,0.046882496514716154,3376120482,1.0,13516,10,5
cDC,6.26228141784668,0.1805596500635147,1.63583710326393,1.7155642747879027,5.6,24.4,0.99977255,124374.0703125,0.620206356048584,0.016946967588259414,2204291346,1.0,13516,10,5
cDC,2.4740843772888184,0.924178957939148,1.3602577598852605,1.2046881914138794,2.0,2.8,0.9895447,124758.59375,0.6190321445465088,0.08674159517112223,550243861,1.0,13516,10,5
cDC,7.462772846221924,0.2838769555091858,1.7504610057217398,1.8617053985595704,10.0,32.8,0.9996201,124537.3515625,0.6197077631950378,0.026644127172111277,3606691181,1.0,13516,10,5
cDC,6.303399324417114,0.27623382210731506,1.4498108268307814,1.535778570175171,3.2,17.6,0.9993218,124395.7265625,0.6201402544975281,0.02592675346010558,1934392872,1.0,13516,10,5
cDC,2.8559882640838623,0.2571797677760864,2.584932913909851,2.085807120399441,38.0,40.4,0.9995018,124575.04728464679,0.6195926221466884,0.024138379373244413,383329927,0.64,13516,10,5
cDC,2.232074022293091,0.7351220485223785,2.6470438692429363,2.0874125964645733,42.4,40.8,0.9943719,124817.979983605,0.618850793080436,0.06899708731488996,3324115916,0.64,13516,10,5
cDC,2.1711833477020264,0.9721093491789544,2.5171149476892345,2.061028430466409,39.2,36.4,0.98872215,125315.32180554651,0.6173320900776647,0.0912402420519691,2811363264,0.64,13516,10,5
cDC,2.3973371982574463,0.4036766018229227,1.6632046023967972,1.6186920674857714,13.2,23.6,0.9987736,124709.0604813237,0.619183394056017,0.03788827963865158,1884968544,0.64,13516,10,5
cDC,2.232736587524414,0.5331050479969788,2.7433471047784486,2.3212502202474647,44.0,47.2,0.99706763,124827.70473619881,0.6188210971845473,0.05003617510669238,1859786275,0.64,13516,10,5
cDC,2.3931450843811035,0.3561062450690685,2.362575487139801,2.0853657640447536,30.0,38.0,0.99933225,124899.60502127794,0.6186015395804362,0.03342342095954718,3687649985,0.64,13516,10,5
cDC,2.1757729053497314,0.3754609591107453,2.4255067771914978,2.376713011751977,31.6,46.8,0.99967974,124864.28402362338,0.6187093972003512,0.03524001576495744,369133708,0.64,13516,10,5
cDC,2.0898170471191406,0.525888841320265,2.665209103386263,2.405148625663729,42.0,47.2,0.99580973,125280.34751037623,0.6174388889929209,0.04935887635996551,2995172877,0.64,13516,10,5
cDC,2.950390577316284,0.4594597747574148,2.728862698269251,2.261365169494737,47.6,50.0,0.9986845,124851.70244639053,0.6187478168109292,0.04312397684212838,865305066,0.64,13516,10,5
cDC,2.28190016746521,0.6307316368451945,2.7258426774444175,2.026252319476513,44.0,38.8,0.9965749,125009.32535861949,0.6182664931426859,0.05919921175966001,404488628,0.64,13516,10,5
cDC,1.718529462814331,0.38023702463070685,2.360307261260477,2.342637968740738,36.4,48.0,0.9992717,124879.62424059668,0.6186625536964417,0.03568828773607407,2261209995,0.64,13516,10,5
cDC,2.1650941371917725,0.6523338821796747,2.059982364775178,1.5247195752962082,22.0,17.2,0.9958286,124847.2137574576,0.6187615236520999,0.06122675536352383,4190266092,0.64,13516,10,5
cDC,1.8282206058502197,0.36164766283555927,2.3047123762673967,2.1197784651781473,30.0,42.8,0.999043,124659.30497201248,0.619335329481637,0.03394352736398895,3160032368,0.64,13516,10,5
cDC,2.759157419204712,0.6682338654816548,2.600085340941729,2.2694782833250438,41.2,40.4,0.9957579,124799.93086752562,0.6189059085876741,0.06271909604137062,3269070126,0.64,13516,10,5
cDC,4.4470086097717285,0.7827677706358834,3.0044686741464166,2.6542790475987226,55.6,56.0,0.99633425,125678.54830421881,0.6162229270234373,0.07346901963613417,3081541439,0.64,13516,10,5
cDC,2.857403516769409,0.6049938294465405,2.315105979758502,2.0164999850317615,32.4,40.0,0.9966568,124885.11894029021,0.6186457748603259,0.05678351255984926,3376120482,0.64,13516,10,5
cDC,2.1141843795776367,0.37975544478555384,2.060526672184347,1.6158824170616988,21.2,24.0,0.999071,124454.16675473697,0.6199617477976017,0.03564308761360202,2204291346,0.64,13516,10,5
cDC,2.1012914180755615,0.4141871351590102,3.1318053302747773,2.3240325197461305,60.4,49.6,0.9994451,125027.26313649358,0.6182117176222721,0.03887477730631609,550243861,0.64,13516,10,5
cDC,2.9367854595184326,1.3125729461912905,2.366721650592294,1.8067682954771542,31.2,25.2,0.9782294,125092.57238362002,0.6180122866769064,0.1231954753058477,3606691181,0.64,13516,10,5
cDC,3.739135503768921,0.9244293349689829,2.1393022481429034,1.765815951195109,24.8,22.4,0.9884159,124867.20617553264,0.6187004739996804,0.08676509114303747,1934392872,0.64,13516,10,5
cDC,2.0428686141967773,0.36597576835589446,2.803791433835552,2.0436546456094433,46.0,38.4,0.99924934,125226.44253923498,0.6176034953821784,0.03434975470419031,383329927,0.32,13516,10,5
cDC,1.772965908050537,0.9368844916093652,2.7858143239874016,1.9893173276081668,47.2,36.8,0.9876129,125054.94285618559,0.618127193716263,0.08793410727031109,3324115916,0.32,13516,10,5
cDC,1.6792926788330078,1.112748369103577,3.7211872312245107,2.6648011226595356,76.4,60.0,0.9874958,125707.18574727814,0.6161354785748107,0.10444033958288179,2811363264,0.32,13516,10,5
cDC,2.398834466934204,0.5596457408597049,2.4215745435367837,1.7335040381046685,33.2,22.0,0.9968537,124971.2964369039,0.6183826197884931,0.052527231532666877,1884968544,0.32,13516,10,5
cDC,1.5164060592651367,0.4774866772983547,3.2061952865223544,2.5204007639887744,60.8,55.6,0.99903023,125310.68758297106,0.6173462413262233,0.04481594591193703,1859786275,0.32,13516,10,5
cDC,1.0716378688812256,0.9014000827968605,2.8647380903482214,2.3024840623273484,52.8,50.0,0.99197865,124906.6576519697,0.6185800033835259,0.08460361152735948,3687649985,0.32,13516,10,5
cDC,1.2190907001495361,1.032281965180476,2.2680481841737574,1.5443106231079669,28.0,17.2,0.9883338,125620.20494243645,0.6164010866609774,0.09688792361527883,369133708,0.32,13516,10,5
cDC,1.7266359329223633,0.8838849692618409,3.353855177352581,2.436621518026569,67.6,53.6,0.9917633,126128.72443278224,0.6148482510801268,0.08295967795151986,2995172877,0.32,13516,10,5
cDC,1.8623595237731934,0.8743717717803307,2.6904706239000307,1.9394051568290827,46.4,31.6,0.9913743,126113.34241496497,0.6148952222287757,0.08206678823532251,865305066,0.32,13516,10,5
cDC,1.3414332866668701,1.6338061612630206,2.9242511125369846,2.3277714909718643,48.4,47.6,0.96577054,125870.54395269536,0.6156366413844736,0.1533457833170109,404488628,0.32,13516,10,5
cDC,1.4051904678344727,0.7917853526256584,3.9178451392952596,2.9944964557755585,83.2,70.4,0.9951698,125669.75756183818,0.61624977078815,0.07431539187210276,2261209995,0.32,13516,10,5
cDC,0.9127380847930908,1.300120532628703,3.346409149373495,2.437313003057717,65.6,47.6,0.98246735,125450.02899688813,0.6169207427769556,0.1220267166383775,4190266092,0.32,13516,10,5
cDC,1.1527221202850342,1.7144709493648136,4.456527539295735,2.9541360858718937,82.8,67.2,0.9645956,126859.5878470741,0.6126164571449866,0.16091681922742013,3160032368,0.32,13516,10,5
cDC,1.072605848312378,0.9604107017877259,2.681089005330649,2.033452830680459,39.2,37.6,0.9874793,125687.81291759998,0.6161946362271665,0.09014223037194787,3269070126,0.32,13516,10,5
cDC,1.3970608711242676,0.6182659486598558,2.604395922079406,2.1999845383868726,40.8,44.4,0.9966486,124922.88430065084,0.6185304530360792,0.05802920716261002,3081541439,0.32,13516,10,5
cDC,0.790581226348877,0.4403900883857771,3.4172456364123165,2.8688325412715843,68.4,64.0,0.99932134,125458.77768690856,0.6168940274250223,0.04133413416458094,3376120482,0.32,13516,10,5
cDC,1.1593308448791504,1.0847136608621821,3.295102852206618,2.1584660725007097,68.4,42.8,0.98680174,125830.52663936111,0.6157588398629492,0.10180905785725947,2204291346,0.32,13516,10,5
cDC,0.8102686405181885,0.7021534636268978,3.0873488678060332,2.055686062310162,52.4,38.8,0.99428684,125755.00981410636,0.6159894410796867,0.06590272178027684,550243861,0.32,13516,10,5
cDC,0.8058319091796875,0.981038350873804,3.3352555401292987,2.5032300265404563,64.8,54.4,0.99012583,125458.92741092428,0.6168935702217423,0.09207830031836535,3606691181,0.32,13516,10,5
cDC,1.1435222625732422,0.6989362685525,2.8462820409034952,2.1906124958281756,46.4,41.2,0.9938823,124890.07821389937,0.6186306310228493,0.06560076227586062,1934392872,0.32,13516,10,5
cDC,0.6392397880554199,1.6041281870723574,4.7789879118727265,2.7759353331288397,89.2,61.2,0.96663845,126580.11922496647,0.6134698537765393,0.15056026793126212,383329927,0.16,13516,10,5
cDC,0.47270703315734863,1.2541741278561862,2.9383996673590156,2.3831024726070815,51.6,53.6,0.9765962,126393.5557806741,0.6140395514181897,0.1177142788489427,3324115916,0.16,13516,10,5
cDC,0.4668617248535156,0.8035543619957798,3.84506113015082,2.3379079431696437,74.4,49.2,0.9954219,126872.24952923215,0.6125777929227851,0.07542000758693844,2811363264,0.16,13516,10,5
cDC,0.5228774547576904,1.0334019783549842,3.6857951058106266,2.1637324730941945,70.0,41.6,0.98928106,125576.16128738577,0.6165355801385566,0.096993045814988,1884968544,0.16,13516,10,5
cDC,0.6907048225402832,1.2426144441378015,4.144228810314468,2.62508327415087,81.6,61.6,0.98377573,126380.4293607144,0.6140796347824452,0.11662931002172135,1859786275,0.16,13516,10,5
cDC,0.6197152137756348,1.601931787728553,4.707316622067498,2.888650756647528,92.4,73.6,0.9699421,126378.31172091662,0.6140861012925551,0.15035411827542272,3687649985,0.16,13516,10,5
cDC,0.744544506072998,1.756948049258186,4.102390614658544,2.8407830197042534,74.4,64.4,0.9633914,127852.37281275287,0.6095848490196201,0.16490363498966984,369133708,0.16,13516,10,5
cDC,0.7999765872955322,1.4004826096780876,4.164272186313686,2.7002115492889955,87.6,65.2,0.9776642,126562.00565308229,0.6135251661086172,0.1314465007506878,2995172877,0.16,13516,10,5
cDC,0.4329676628112793,1.193469805882805,4.239091643324784,3.1078231891023096,82.0,75.2,0.98613846,126817.33053661579,0.6127454957688279,0.11201669242501837,865305066,0.16,13516,10,5
cDC,0.599092960357666,2.077487100587762,4.76747635845445,3.0279341281026153,87.2,73.6,0.9476119,126988.39730006458,0.6122231194154583,0.1949887901783534,404488628,0.16,13516,10,5
cDC,0.45992398262023926,1.1543851074807256,3.7662479225549945,2.0803395825592887,47.2,34.8,0.9885044,127042.34954794818,0.6120583686600377,0.10834828069155863,2261209995,0.16,13516,10,5
cDC,0.5741498470306396,1.9261596279431636,5.153530740183124,3.453883644728105,87.6,69.6,0.958351,126740.97855979849,0.612978647237987,0.1807854958217387,4190266092,0.16,13516,10,5
cDC,0.6899945735931396,1.6974398203427057,4.130681176751137,2.5903157661698732,83.2,59.6,0.963702,127133.45259039605,0.6117801727432193,0.15931831147136583,3160032368,0.16,13516,10,5
cDC,1.1404380798339844,1.3611915837966824,3.819691778049557,2.464883013272166,70.0,58.8,0.97144735,126334.32971937429,0.6142204065025,0.12775872353208845,3269070126,0.16,13516,10,5
cDC,0.6931393146514893,1.4840545624642218,4.7943636830741445,3.0817512348931606,88.8,73.6,0.9761325,126785.3439775307,0.6128431712129342,0.13929039733228413,3081541439,0.16,13516,10,5
cDC,0.5353600978851318,1.0786655362231152,3.5922725645288764,2.6189901131500757,76.4,63.6,0.99180394,127558.76261305396,0.6104814289416267,0.10124139295773453,3376120482,0.16,13516,10,5
cDC,0.5389082431793213,1.505373929035865,4.879578287276094,3.1669295027411812,91.2,71.6,0.9758043,127620.33620518462,0.6102934053426959,0.14129139050042333,2204291346,0.16,13516,10,5
cDC,0.6911642551422119,1.6764493534489653,3.3452305674838576,2.1461637581315216,57.6,35.6,0.9656614,126929.15331549056,0.612404029231,0.15734818817012786,550243861,0.16,13516,10,5
cDC,0.5825486183166504,1.1361467102200626,4.808980561829688,3.474634454650185,88.4,76.0,0.9894579,127133.2911636347,0.6117806656824742,0.10663646114974645,3606691181,0.16,13516,10,5
cDC,0.6393773555755615,1.313885908645481,4.1490693369068845,2.121488716343385,86.8,42.4,0.97578394,126007.63498882162,0.6152180146793933,0.12331870733959642,1934392872,0.16,13516,10,5
cDC,0.3511216640472412,1.534472601968625,5.295901676774153,3.0636953530671525,92.4,73.2,0.9736923,128923.45787191324,0.6063141405776472,0.14402253382706504,383329927,0.08,13516,10,5
cDC,0.5019540786743164,1.1985829519781235,4.945298136590544,3.042890938518108,73.6,58.0,0.9827429,127840.0462866994,0.6096224897956521,0.11249660210573272,3324115916,0.08,13516,10,5
cDC,0.3206484317779541,1.4276115105483294,6.6035790967071595,3.860618090995711,94.8,80.8,0.9807847,129228.66716934335,0.6053821411840083,0.13399276520549971,2811363264,0.08,13516,10,5
cDC,0.32109785079956055,1.3332012213965414,6.492961398792088,4.064346865731062,86.8,68.0,0.9871224,127217.3756056392,0.61152390204643,0.12513160401856024,1884968544,0.08,13516,10,5
cDC,0.48571181297302246,1.4090639495991715,5.101625027458474,3.1459887962562973,92.0,71.2,0.9807935,128826.46516617894,0.6066103214073039,0.13225192817733605,1859786275,0.08,13516,10,5
cDC,0.33624768257141113,1.9294397779846677,6.060241907848955,4.114932637133673,92.4,83.6,0.96288776,128597.92801591537,0.6073081916467201,0.18109336415363605,3687649985,0.08,13516,10,5
cDC,0.3901793956756592,1.201248772074186,5.372422887612317,3.5394212627331827,89.2,71.6,0.9880663,128000.36347552114,0.6091329387759753,0.11274681065586875,369133708,0.08,13516,10,5
cDC,0.45121216773986816,1.5720892812122156,6.422114206956001,4.512448819855359,95.6,87.6,0.9789505,127759.21486479019,0.6098693198786171,0.14755316021418424,2995172877,0.08,13516,10,5
cDC,0.31782984733581543,1.7112702167982463,5.0253139422973785,3.503151572686259,94.4,79.2,0.9653629,128377.9070590693,0.6079800564951865,0.1606164048611105,865305066,0.08,13516,10,5
cDC,0.5919346809387207,2.2869631689934513,5.695430913216701,3.392030870393197,94.8,78.8,0.94086105,129883.63074560153,0.6033821180488413,0.21464979560081182,404488628,0.08,13516,10,5
cDC,0.32918429374694824,0.9056928106128664,5.044643356436101,3.2685245665493907,92.0,75.2,0.99823034,128682.72738662151,0.6070492448756206,0.08500651838688762,2261209995,0.08,13516,10,5
cDC,0.3390004634857178,1.0708401370954934,5.803541192981228,3.7531623477525864,91.6,79.6,0.99574137,129214.09754914361,0.6054266315625978,0.1005069166242227,4190266092,0.08,13516,10,5
cDC,0.37895894050598145,2.3185341985424364,6.262047007025697,4.420522530587176,95.2,89.2,0.9335661,129987.24544627425,0.6030657160289417,0.2176129893817503,3160032368,0.08,13516,10,5
cDC,0.3665297031402588,1.5571774490882178,4.725314693570819,3.0718353137457806,84.0,63.2,0.9724986,127631.70950693077,0.6102586753707706,0.14615356543240274,3269070126,0.08,13516,10,5
cDC,0.32616591453552246,1.9561463753740334,5.570374972011285,4.170979824855243,92.4,86.4,0.96376526,129266.56472067174,0.6052664156961025,0.18359999204714236,3081541439,0.08,13516,10,5
cDC,0.4371330738067627,1.2685785412406407,4.606940533535595,3.494199884998222,88.8,76.0,0.986894,128904.95205224359,0.6063706506933486,0.11906624832122921,3376120482,0.08,13516,10,5
cDC,0.41979455947875977,1.295267877190622,6.034100311797991,3.374457061678502,96.4,72.4,0.9874447,129099.61650236716,0.6057762154942709,0.12157125609050881,2204291346,0.08,13516,10,5
cDC,0.4099116325378418,1.550566130561007,5.4258919246560815,3.0874739822780866,96.0,70.4,0.97821444,128706.5169432638,0.606976600128058,0.14553304027932729,550243861,0.08,13516,10,5
cDC,0.3269202709197998,1.415347118024655,5.362952171076394,3.2628605542787597,96.0,74.4,0.98390484,129845.7464113522,0.6034978031765426,0.13284165381723306,3606691181,0.08,13516,10,5
cDC,0.31986021995544434,1.3787477594547997,4.155252088981141,2.901696837321711,77.2,63.6,0.98060435,128185.84482204335,0.6085665454716245,0.12940651111679422,1934392872,0.08,13516,10,5
cDC,0.24814462661743164,1.5548992180275032,6.664250937519031,4.384055636737986,98.8,86.8,0.98744154,132450.98097647371,0.5955423540620325,0.1459397352150455,383329927,0.04,13516,10,5
cDC,0.3208200931549072,1.5798926642478406,7.529788850405694,4.038564681507876,95.2,85.2,0.9752332,130084.83798542702,0.6027677035238184,0.14828557016127097,3324115916,0.04,13516,10,5
cDC,0.20555877685546875,2.3828198922525936,7.494254338823856,3.724395586505554,96.8,78.4,0.92970705,132468.12817767015,0.595489992678378,0.22364671620430113,2811363264,0.04,13516,10,5
cDC,0.25873494148254395,1.501999078640776,6.629422744661634,4.178808637332899,97.2,80.8,0.98681605,131492.55396777007,0.5984690453472598,0.1409746337824706,1884968544,0.04,13516,10,5
cDC,0.2460308074951172,1.539875077956944,5.6880457885425155,3.6122523988475015,93.6,76.4,0.98001015,131004.03645241135,0.5999608020923196,0.1445295994336972,1859786275,0.04,13516,10,5
cDC,0.32007551193237305,1.513087906436257,7.092442882512105,3.9201068070358245,88.0,72.0,0.9838996,129973.64677235074,0.6031072414869068,0.14201540901314483,3687649985,0.04,13516,10,5
cDC,0.251389741897583,1.226132106641226,6.454049083191535,4.5936157396429085,95.6,78.4,0.9961187,130603.13140059827,0.6011850218927737,0.11508231074222675,369133708,0.04,13516,10,5
cDC,0.24421310424804688,1.8285117949380045,6.302897337958532,4.297985731361971,84.0,80.0,0.96879876,130072.83420569317,0.6028043587487002,0.17162046523462837,2995172877,0.04,13516,10,5
cDC,0.202775239944458,2.045800679010011,7.281264590252457,4.917454148627511,98.8,86.0,0.96007645,130583.51781381997,0.6012449147306995,0.19201476593205177,865305066,0.04,13516,10,5
cDC,0.24341773986816406,1.8991871856614246,6.922667606971585,4.930227289502266,91.2,87.2,0.9694756,131754.72732810504,0.5976684622230958,0.17825391625757014,404488628,0.04,13516,10,5
cDC,0.2428910732269287,1.5423112135155566,6.311485243809373,4.092181022789901,94.0,79.2,0.9791114,130985.8658437634,0.6000162885941547,0.1447582502518659,2261209995,0.04,13516,10,5
cDC,0.22454285621643066,1.8922940502576586,7.256038363990785,4.535029594166498,97.2,83.6,0.96958745,131106.7066221784,0.5996472843300057,0.17760694033529575,4190266092,0.04,13516,10,5
cDC,0.2741262912750244,2.1259113168299466,6.882706192395266,4.365746234006865,98.8,86.4,0.9563028,132340.1890134686,0.595880672859036,0.19953379040373492,3160032368,0.04,13516,10,5
cDC,0.283430814743042,1.653117547377701,6.536535090431954,4.050384717579089,96.4,82.8,0.97291976,131334.6011290208,0.5989513764924032,0.15515831144972625,3269070126,0.04,13516,10,5
cDC,0.25528597831726074,2.6669278281551114,7.457841752999985,4.800141592603428,99.2,86.8,0.92360306,131106.10721771367,0.5996491146956019,0.25031251965791973,3081541439,0.04,13516,10,5
cDC,0.23298263549804688,1.1772018782274394,6.675927467271149,4.75325220506676,97.2,92.4,0.9939392,131040.77615121586,0.599848612269478,0.11048981722500809,3376120482,0.04,13516,10,5
cDC,0.3012044429779053,2.333379997428373,7.203541083470071,4.642105244274738,99.6,84.0,0.94673526,131186.9405714334,0.5994022787135826,0.21900638641568665,2204291346,0.04,13516,10,5
cDC,0.27274274826049805,1.854637254296741,7.203115480412555,4.063351569109303,95.2,77.6,0.9690301,130479.60449055575,0.6015622286365626,0.17407254867320793,550243861,0.04,13516,10,5
cDC,0.2720191478729248,2.141228558964198,6.712087065354986,4.3197758236101835,91.2,84.4,0.9617254,132194.32358930242,0.5963260933885561,0.20097143615940852,3606691181,0.04,13516,10,5
cDC,0.2529611587524414,1.3053708001437214,5.9102508723628,3.818844208085094,92.0,79.2,0.9926052,130914.99193714469,0.6002327120076931,0.12251949626169094,1934392872,0.04,13516,10,5
cDC,0.1731274127960205,3.6123685931734015,6.938842437599035,4.53915270775411,99.6,85.6,0.825682,133874.11138199063,0.591196625782524,0.3390497016621098,383329927,0.02,13516,10,5
cDC,0.23328757286071777,3.032787149025819,9.024953000880892,6.050733070193777,97.2,94.4,0.89150304,134695.92370514438,0.5886871065990864,0.28465134483371524,3324115916,0.02,13516,10,5
cDC,0.17149662971496582,2.5259485653801437,7.549356609757616,4.36397206042329,99.2,84.8,0.9225303,134946.23849441437,0.5879227352847691,0.23708048761259448,2811363264,0.02,13516,10,5
cDC,0.22137784957885742,2.12918488342263,9.455777687860477,5.615308991119223,99.2,85.2,0.9716698,135962.85242843983,0.5848183620626735,0.19984104082627424,1884968544,0.02,13516,10,5
cDC,0.20430278778076172,1.4790397163383886,7.001757482374451,3.9522463406895114,96.8,82.8,0.99476033,135855.2097289819,0.5851470641417686,0.13881971389038444,1859786275,0.02,13516,10,5
cDC,0.18279671669006348,1.9958011605635861,9.207083593004054,5.101398966707911,100.0,90.4,0.9733369,135561.8856925751,0.58604277022403,0.18732191098791742,3687649985,0.02,13516,10,5
cDC,0.2050645351409912,1.9516756407481222,6.6832587856889605,3.9632149499778486,96.8,78.4,0.96313715,134963.6231971761,0.5878696486567767,0.18318037782394542,369133708,0.02,13516,10,5
cDC,0.17345595359802246,2.2813659448700294,8.687997029440552,5.031862818938194,98.0,85.2,0.9562535,134337.4472186266,0.5897817648250369,0.2141244513231629,2995172877,0.02,13516,10,5
cDC,0.20296382904052734,1.7745892320986338,10.45679895178148,6.295345105133526,97.2,88.0,0.98498935,133624.79575695697,0.5919579460087182,0.16655940117873588,865305066,0.02,13516,10,5
cDC,0.18369221687316895,2.564929532924021,7.939459176899652,4.452079964503153,99.6,87.6,0.9245244,135478.57790517787,0.5862971622363095,0.24073916337487086,404488628,0.02,13516,10,5
cDC,0.1724555492401123,1.5692555914997894,7.854947590313408,5.458012357518266,95.2,92.4,0.97433984,135523.92744216145,0.5861586810651053,0.14728719575711952,2261209995,0.02,13516,10,5
cDC,0.21724653244018555,2.4598754574227404,8.635312950094317,5.536015888690644,98.4,91.6,0.93228626,134231.37365687054,0.5901056753220963,0.2308789976585568,4190266092,0.02,13516,10,5
cDC,0.17565345764160156,2.0621420209803665,8.818357273604668,5.1644988587809015,99.6,92.8,0.94684696,134031.0049197301,0.5907175293615752,0.19354853165304656,3160032368,0.02,13516,10,5
cDC,0.19238519668579102,2.286952798027353,9.496098421734708,5.274977116621301,97.6,79.2,0.95645964,136348.9575673969,0.5836393358717321,0.21464882220264636,3269070126,0.02,13516,10,5
cDC,0.20425939559936523,2.46888361922372,8.551574886876532,5.967537442841447,99.2,91.2,0.9522685,133833.9942264801,0.5913191291430872,0.23172448573441867,3081541439,0.02,13516,10,5
cDC,0.18250632286071777,1.4425681335470832,8.48366121064413,4.977904875602716,98.0,91.2,0.9969924,134575.18308755883,0.5890558050080957,0.1353965639693311,3376120482,0.02,13516,10,5
cDC,0.28033924102783203,1.6757631886061646,5.989670266716857,3.8571152189456646,92.8,80.0,0.9764126,133266.951874863,0.5930506724883412,0.15728378610836646,2204291346,0.02,13516,10,5
cDC,0.2018742561340332,1.5461840611925957,8.219692599941899,4.840856198102974,99.6,86.4,0.99366033,136660.3021034686,0.5826886016664674,0.14512174800012012,550243861,0.02,13516,10,5
cDC,0.20397686958312988,2.130482449420435,8.032164446720074,4.763921615451643,99.2,88.0,0.9551193,136697.63801276174,0.5825745912312835,0.1999628277793759,3606691181,0.02,13516,10,5
cDC,0.1731569766998291,2.1541866577656084,8.139533856718353,5.553896169900154,98.0,90.8,0.95638686,132232.85463039903,0.5962084334507997,0.20218765743345815,1934392872,0.02,13516,10,5
cDC,0.13201594352722168,3.9354105304530522,9.719537524924492,6.118970553843237,100.0,90.0,0.80411816,137637.51428237173,0.5797045472295185,0.3693697727273932,383329927,0.01,13516,10,5
cDC,0.1743936538696289,2.7626737920214897,11.921835170869528,6.632043669298062,100.0,94.4,0.93423235,138560.54260278938,0.5768859508034452,0.25929904460600894,3324115916,0.01,13516,10,5
cDC,0.1432504653930664,2.8059108777014075,9.34573556611368,5.2510978658032865,98.8,90.8,0.92252386,141983.51098511534,0.566433436795402,0.2633571911163674,2811363264,0.01,13516,10,5
cDC,0.16351032257080078,2.696487192139778,10.795113130467076,5.7874393997486155,100.0,94.0,0.9376358,139743.77436478864,0.5732727866763916,0.2530869025266177,1884968544,0.01,13516,10,5
cDC,0.17012858390808105,2.9763746729485883,9.931901511728059,5.307286870356889,100.0,92.4,0.8639043,139179.38228243127,0.5749962370527752,0.27935658249408263,1859786275,0.01,13516,10,5
cDC,0.1530759334564209,1.9298099947546135,9.27747837110386,5.6966973355575945,100.0,93.2,0.9925087,141630.84626977655,0.5675103479629882,0.18112811196027953,3687649985,0.01,13516,10,5
cDC,0.1828441619873047,2.4185905730998787,11.485140925294168,7.0193805252461745,100.0,98.8,0.9452902,140103.25191255292,0.5721750715695316,0.227004080868705,369133708,0.01,13516,10,5
cDC,0.1320943832397461,2.7067157483199735,12.099576907347332,6.967864397622259,100.0,95.2,0.93809634,140618.34927890814,0.5706021495217751,0.25404693438158493,2995172877,0.01,13516,10,5
cDC,0.17851710319519043,2.861304389176089,11.100016701953212,6.8764910177390535,100.0,96.0,0.9109286,139859.92644160258,0.5729181000201461,0.26855631547344433,865305066,0.01,13516,10,5
cDC,0.18442487716674805,2.9547327052143806,9.689846835631949,6.197888272297382,99.6,90.0,0.9060615,138545.9258846112,0.5769305850023171,0.27732531062511256,404488628,0.01,13516,10,5
cDC,0.19441580772399902,2.2089340554469423,11.91043205455108,8.25842021192217,100.0,95.6,0.95298195,139416.18930891756,0.5742731135865079,0.20732613884028678,2261209995,0.01,13516,10,5
cDC,0.5453617572784424,3.1042315775053417,10.414328988462525,6.764618637060735,100.0,97.6,0.8965362,143634.48809825678,0.5613919466399062,0.29135697620455,4190266092,0.01,13516,10,5
cDC,0.25002169609069824,2.472083246991224,9.990320953245165,6.559328715296843,100.0,93.6,0.92725325,136935.1105831442,0.5818494354333903,0.23202479640649468,3160032368,0.01,13516,10,5
cDC,0.18905901908874512,3.403261905453776,9.823580112479137,6.941457046692816,100.0,95.6,0.8742384,140295.89201306785,0.5715868180058878,0.3194233655731315,3269070126,0.01,13516,10,5
cDC,0.1346287727355957,2.70642931361442,10.163907948808292,6.077736931748996,100.0,91.6,0.94303924,137882.10445335574,0.5789576568399839,0.25402005019217877,3081541439,0.01,13516,10,5
cDC,0.14446568489074707,2.3057471344008045,10.097741523059703,6.0777946519715265,100.0,96.4,0.9705555,139512.02306245844,0.5739804717799106,0.2164128210792832,3376120482,0.01,13516,10,5
cDC,0.1611635684967041,2.095039804312286,10.556752955711344,5.754374488931655,99.2,91.2,0.95301354,136612.3345383666,0.5828350773536952,0.1966362518943062,2204291346,0.01,13516,10,5
cDC,0.15585780143737793,2.1389896638251913,11.600570169415208,7.18053351940131,99.6,91.6,0.9879564,141618.1160058849,0.5675492216091313,0.20076129793310252,550243861,0.01,13516,10,5
cDC,0.14179039001464844,2.3143022286522936,9.898999694172876,5.948466124911908,100.0,91.6,0.9493376,139822.6276362895,0.5730319971531233,0.21721578513980017,3606691181,0.01,13516,10,5
